2.294607162475585938e+00
1.523656964302062988e+00
1.245721697807312012e+00
1.319568037986755371e+00
1.190043210983276367e+00
9.500865340232849121e-01
8.435663580894470215e-01
8.320474028587341309e-01
7.904543876647949219e-01
6.526420712471008301e-01
5.410864949226379395e-01
5.231851935386657715e-01
5.309409499168395996e-01
4.800006151199340820e-01
3.999015688896179199e-01
3.440179526805877686e-01
3.671569526195526123e-01
3.760941326618194580e-01
3.430896103382110596e-01
3.050473034381866455e-01
2.844676077365875244e-01
2.973319590091705322e-01
3.110709786415100098e-01
2.920981943607330322e-01
2.662737369537353516e-01
2.584224045276641846e-01
2.605870366096496582e-01
2.662037014961242676e-01
2.649974822998046875e-01
2.498806715011596680e-01
2.364198267459869385e-01
2.416992783546447754e-01
2.459924370050430298e-01
2.436065673828125000e-01
2.261775135993957520e-01
2.235708385705947876e-01
2.229836285114288330e-01
2.221866548061370850e-01
2.173149138689041138e-01
2.121617496013641357e-01
2.056953310966491699e-01
2.041498422622680664e-01
2.062246203422546387e-01
2.027007639408111572e-01
1.965870112180709839e-01
1.903062015771865845e-01
1.860762238502502441e-01
1.840609014034271240e-01
1.846433579921722412e-01
1.803351789712905884e-01
1.741306185722351074e-01
1.728907972574234009e-01
1.718203425407409668e-01
1.714183092117309570e-01
1.660956144332885742e-01
1.616479456424713135e-01
1.630705595016479492e-01
1.599138379096984863e-01
1.588695645332336426e-01
1.560206115245819092e-01
1.537096351385116577e-01
1.504413634538650513e-01
1.480140388011932373e-01
1.479376554489135742e-01
1.457804739475250244e-01
1.438211798667907715e-01
1.415690928697586060e-01
1.423070579767227173e-01
1.385817080736160278e-01
1.358151435852050781e-01
1.353642046451568604e-01
1.339759528636932373e-01
1.324014663696289062e-01
1.304685920476913452e-01
1.295613348484039307e-01
1.267454177141189575e-01
1.256311535835266113e-01
1.250937730073928833e-01
1.239608228206634521e-01
1.238805800676345825e-01
1.219922229647636414e-01
1.194143518805503845e-01
1.187614724040031433e-01
1.188162788748741150e-01
1.151210591197013855e-01
1.174650937318801880e-01
1.152152791619300842e-01
1.130905747413635254e-01
1.131369620561599731e-01
